filename	img_id	split	sentence	swapped_sentence
2488783398.jpg	6143	val	There isn't a lot of action just a guy at a hotdog stand on normal day.	A guy isn't a lot of action just there at a hotdog stand on normal day.
2490365757.jpg	6151	val	A man is taking photographs of a large garden of white and orange tulips.	A large garden of white and orange tulips is taking photographs of a man.
2490365757.jpg	6151	val	A photographer eyes his next subject in a garden of tulips.	His next subject eyes a photographer in a garden of tulips.
2490365757.jpg	6151	val	A man is kneeling next to a tripod and a feild of tulips.	A tripod and a feild of tulips is kneeling next to a man.
2490365757.jpg	6151	val	A man takes pictures of white and yellow tulips.	White and yellow tulips takes pictures of a man.
2493782805.jpg	6167	val	A man in a navy blue jacket with his hands behind his back looking at another man with a long beard who has his hand on his hip.	Another man with a long beard who has his hand on his hip looking at a man in a navy blue jacket with his hands behind his back.
2493782805.jpg	6167	val	Two men in Fez's have a discussion in an outdoor market.	A discussion has two men in Fez's in an outdoor market.
2493782805.jpg	6167	val	Two older gentlemen are interacting with one another.	One another are interacting with two older gentlemen.
2494088238.jpg	6171	val	A man with shorts and a hat is holding onto a little boy and a dog.	A little boy and a dog is holding onto a man with shorts and a hat.
2494088238.jpg	6171	val	A man and a boy are outside playing with a dog in the evening.	A dog are outside playing with a man and a boy in the evening.
2494088238.jpg	6171	val	Man and boy play with dog at sunset on a beach.	Dog and boy play with man at sunset on a beach.
2500785647.jpg	6209	val	A photographer is kneeling in the shadow of a blue and red inflatable fabric piece of art.	A blue and red inflatable fabric piece of art is kneeling in the shadow of a photographer.
2500785647.jpg	6209	val	A man kneels down near a large balloon in an open field.	A large balloon kneels down near a man in an open field.
2502975562.jpg	6230	val	A indian man with a hairy chest and red eyes is sitting alone.	Alone is sitting a indian man with a hairy chest and red eyes.
2502975562.jpg	6230	val	A man in a white hat is looking at the camera.	The camera is looking at a man in a white hat.
2502975562.jpg	6230	val	An elderly gentleman pauses for a photograph.	A photograph pauses for an elderly gentleman.
2502975562.jpg	6230	val	This man is wearing a white cap or hat.	A white cap or hat is wearing this man.
2504683345.jpg	6248	val	One woman paints another woman's face with numerous golden, sparkling swirls.	Another woman's face paints one woman with numerous golden, sparkling swirls.
2504683345.jpg	6248	val	A woman wearing a coat having her face painted with metallic face paint.	Her face painted with metallic face paint wearing a coat having a woman.
2504683345.jpg	6248	val	A woman getting her face painted by another woman.	Her face painted by another woman getting a woman.
2506113060.jpg	6257	val	A woman stoops next to a small boy in a sunhat on a playground structure.	A small boy stoops next to a woman in a sunhat on a playground structure.
2506113060.jpg	6257	val	The Mother and her child loves to play at the park.	The Mother and her child loves to play at the park.
2506113060.jpg	6257	val	A woman is watching a child while he sits on tires.	A child is watching a woman while he sits on tires.
2506113060.jpg	6257	val	A woman and a child play on a tire staircase	A tire staircase play a woman and a child on
2506113060.jpg	6257	val	A toddler in a denim hats plays in a tire.	A tire plays a toddler in a denim hats.
2508837436.jpg	6278	val	A street scene perhaps at an event or rally of some kind, heavyset man in the foreground, no one is really facing the camera.	"""A street scene perhaps at an event or rally of some kind, heavyset man in the foreground, no one is really facing the camera."""
2508837436.jpg	6278	val	A crowd of people stand in street in front of a series of white tents.	A series of white tents stand in street in front of a crowd of people.
2508837436.jpg	6278	val	People are standing on a sidewalk.	A sidewalk are standing on People.
2508850304.jpg	6282	val	A lot of people are walking outside in the road with a lot of trees.	A lot of trees are walking outside in the road with a lot of people.
2508850304.jpg	6282	val	Lots of people are walking they participate in a parade	They participate in a parade are walking lots of people
2508850304.jpg	6282	val	A mass of people walk through the park.	A mass of people walk through the park.
2511787709.jpg	6304	val	A young woman wearing sunglasses and a blue shirt is holding a white sheet while a little girl in pigtails writes on it with a marker.	A white sheet is holding a young woman wearing sunglasses and a blue shirt while a little girl in pigtails writes on it with a marker.
2511787709.jpg	6304	val	A dark-haired woman wearing a blue blouse and sunglasses holds a banner while a young girl with braided hair writes on the banner.	A banner holds a dark-haired woman wearing a blue blouse and sunglasses while a young girl with braided hair writes on the banner.
2511787709.jpg	6304	val	A woman helps a little girl scrawl something on a heavily-marked banner.	A little girl helps a woman scrawl something on a heavily-marked banner.
2511787709.jpg	6304	val	A young girl signs a large banner while a woman holds it still.	A large banner signs a young girl while a woman holds it still.
2511787709.jpg	6304	val	A woman and child signing a large white banner.	A large white banner signing a woman and child.
2513060654.jpg	6318	val	A group of children are walking down the sidewalk in a line with two adults.	Two adults are walking down the sidewalk in a line with a group of children.
2513060654.jpg	6318	val	Two women and many children are walking single file down the street.	Single file are walking two women and many children down the street.
2513060654.jpg	6318	val	Little children are walking in a line holding each others shirts.	Each others shirts are walking in a line holding little children.
2513060654.jpg	6318	val	A single file line of children walk in front of a building.	A building walk a single file line of children in front of.
2513060654.jpg	6318	val	Many asian children made a train under a viet nam sign.	A train made many asian children under a viet nam sign.
2521794926.jpg	6377	val	A cowboy is desperately grasping too the reigns off a horse that is trying to buck him off at a rodeo.	The reigns off a horse that is trying to buck him off at a rodeo is desperately grasping too a cowboy.
2521794926.jpg	6377	val	A cowboy wrangling a horse in a rodeo as the horse does a back kick	A horse wrangling a cowboy in a rodeo as the horse does a back kick
2521794926.jpg	6377	val	Rodeo rider in cowboy clothing being bucked while riding a horse.	A horse being bucked while riding a rodeo rider in cowboy clothing.
2521794926.jpg	6377	val	A cowboy rides a Bronco during a rodeo competition.	A Bronco rides a cowboy during a rodeo competition.
2521794926.jpg	6377	val	A young competitor is bronc riding at a rodeo.	A bronc riding is young competitor at a rodeo.
2526989006.jpg	6425	val	Man and woman kissing at their wedding while crowd watches.	Crowd kissing at their wedding while man and woman watches.
2526989006.jpg	6425	val	"A couple kissing at their wedding after saying, ""I do""."	"""A wedding kissing at their couple after saying, ""I do""."""
2536946133.jpg	6505	val	Two men from the emergency response unit are trying to figure out what's wrong with a train.	A train are trying to figure out what's wrong with two men from the emergency response unit.
2536946133.jpg	6505	val	Two emergency response workers are putting blocks underneath a train.	A train are putting blocks underneath two emergency response workers.
2536946133.jpg	6505	val	Two emergency response unit workers are examining train tracks.	Train tracks are examining two emergency response unit workers.
2536946133.jpg	6505	val	Two men, one in orange jacket repairing something	Something repairs two men, one in orange jacket
2537601290.jpg	6533	val	A subways worker checks the rail in a tunnel.	The rail checks a subways worker in a tunnel.
